,ID,promptID,prompt,english_prompt,german_word_count,english_word_count,topic,type,certainty,activations_en_named
412,113,413,Duales Studium BWL im ÖPNV Sektor,Dual Study Program in Business Administration in the Public Transport Sector,6,11,study_program,request,certain,"{'public': 7.656, 'programmatic, programs': 7.062, 'Fachbereich Informatik Darmstadt': 4.844, 'academic fields and degrees': 6, 'studying and its contexts': 5.688, 'business roles and people': 5.375, 'degrees in statistics, engineering, technology': 5.094}"
413,113,414,Praxispartner bitte,Practice partner please.,2,3,job,follow-up_request,certain,"{'partnering with businesses': 9.188, 'please and foreign equivalents': 6.719, 'data structures and operations': 2.906, 'describes attributes or states': 2.5, 'what should': 2.141, 'headings followed by colons': 2.406, 'age, location, dating': 2.266, 'user requests': 2.219, 'job titles and roles': 2.203}"
414,114,415,Hey also ich bin i,"Hey, so I am i",5,5,other,statement,certain,"{'Self-description after ""i am"" or ""i\'m""': 10.812, 'so': 10.375, 'hey and common greetings': 10.062, 'words starting with i': 6.875, 'first-person statements': 5.312, 'hello world': 4.188, 'i followed by a verb': 3.875, 'i am [predicate]': 3.844, 'i followed by verb': 3.734, ""i'm followed by descriptions"": 3.438}"
415,114,416,Hallo ich bin jetzt in der 11. Klasse und nächstes Jahr mach ich mein Abitur und ich habe leider noch nicht so wirklich eine Ahnung was ich genau studieren will. Ich hatte letztes Schuljahr ein Praktikum in der Buchhaltung und das hat mit eigentlich sehr viel Spaß gemacht ich habe dort auch in den Ferien gearbeitet,"Hello, I am now in the 11th grade and next year I will take my Abitur, but unfortunately, I still don't really have a clear idea of what I want to study. Last school year, I did an internship in accounting, and I actually enjoyed it a lot. I also worked there during the holidays.",56,55,interests,statement,uncertain,"{""words starting with 'ab'"": 11.375, 'her GCSE exams': 9.125, 'expressing unavailability or regret': 10.312, 'in the location or state': 9.688, 'ordinal numbers followed by key nouns': 9.688, 'school and its environment': 9.625, 'in a state or situation': 9, 'exam and test': 8.875, 'last of, last name, last resort': 8.812}"
416,114,417,Ich würde gerne in Mannheim und Nähe Mannheim bleiben aber auch in Immobilien bin ich sehr interessiert,"I would like to stay in Mannheim and the surrounding area, but I am also very interested in real estate.",17,20,interests,statement,certain,"{'would like to': 9, 'expressing interest in': 10.625, 'real estate investor, agent, developer': 10.062, 'surrounding environment or area': 9.125, 'real estate and assets': 8.812, 'staying in places': 8.312, 'introducing a point': 8, 'want to do': 7.312, '""cann"" or ""ann"" related words': 7}"
417,114,418,Was ist Real Estate genau,What exactly is real estate?,5,5,general,question,certain,"{'real estate investor, agent, developer': 13.125, '""what is"" questions': 8.188, 'real estate and assets': 8.125, 'real estate, word, sugar, thing': 6.188, 'specifying exactly': 4.719, 'asking what something is': 3.609, 'what is questions': 3.406, 'what is a definition': 2.875, 'real estate rebate': 2.859, 'assistant turn start': 2.828}"
418,114,419,Bin ich dann auch so im Bau von den Häusern dabei,Am I also involved in the construction of the houses?,11,10,general,follow-up_question,certain,"{'construction project management': 11.562, 'role in processes': 8.5, 'house and its inhabitants': 7, 'feeling or state of being': 6.688, 'I followed by verb': 5.469, 'building settlements and cities': 5.375, 'also introducing continuation': 6.312, 'capability questions': 5.625}"
419,116,420,Hallo,Hello,1,1,other,statement,certain,"{'hello world': 1.344, 'instructions and questions': 0.41, 'how does': 0.357, 'learning phrases': 0.188, 'write a story or description': 0.163, 'item purchased, causes, language, mention': 0.11, 'how questions': 0.081, 'descriptive adjectives': 0.078, 'questions, instructions, or item descriptions': 0.061, 'end of turn assistant header': 0.057}"
420,116,421,Ich will passende ausbildungsplätze finden,I want to find suitable apprenticeship positions.,5,7,general,request,certain,"{'want to know': 10.625, 'want to do': 7.438, 'suitable for': 7.312, 'find specific items': 6.125, 'position of': 6.094, 'requests to find': 5.625, 'introducing a point': 5.375, 'apprenticed to a trade': 4.719, 'internship opportunities for students': 4.406}"
421,116,422,Denkst du dass der BWL studengang übersättigt ist?,Do you think that the business administration degree program is oversaturated?,8,11,study_program,question,uncertain,"{'business roles and people': 10.5, 'administration': 8.938, 'words starting with over': 8.562, 'asking what you are looking for': 8.375, 'degree of': 7.281, 'programmatic, programs': 7.094, '""the"" followed by nouns in questions': 6.656, 'business processes and intelligence': 5.344, 'the universe and observed concepts': 4.812, 'capability questions': 4.312}"
422,117,423,ich mache nach der 11klasse eines Gymnasium eine Ausbildung als kfz Mechaniker bei mercedes benz in der niederlassung in Mannheim. ich möchte von dir verschiedene Studiengänge an Hochschule bekommen mit denen ich mit einer Fachhochschulreife studieren kann,"After completing the 11th grade of a high school, I am starting an apprenticeship as a car mechanic at Mercedes-Benz in the branch in Mannheim. I would like you to provide me with various degree programs at universities that I can pursue with a higher education entrance qualification.",37,48,study_program,request,uncertain,"{'degree of': 10.25, 'ordinal numbers followed by key nouns': 10.25, 'completing tasks': 9, 'branch and its continuations': 8.688, 'task completion': 8.688, 'higher power, education, form': 8.375, 'the number 11': 8.375, 'would like to': 8.312, 'primary and secondary schools': 8.188, 'university of': 7.781}"
423,117,424,ich will mehr zum studiengang automobilwirtschaft automotive management erfahren. was kann ich nach her machen? was verdiene ich ? was mach ich im studium?,I want to learn more about the automotive management program. What can I do afterwards? What will I earn? What will I do during my studies?,24,26,study_program,follow-up_question,certain,"{'automotive industry parts components': 12.188, 'want to know': 10.625, 'more about': 7.938, 'programmatic, programs': 7.562, 'want to do': 7.438, 'what can do': 6.438, 'management systems and solutions': 6.438, 'management and its contexts': 5.906, 'events happening during periods': 5.688}"
424,117,425,wie schaut es mit rennsport und wie kann ich studium meine ausbildung und meine leidenschaft für rennsport kombinieren?,How can I combine motorsport with my studies and my passion for racing?,18,13,interests,question,certain,"{'questions starting with how can': 15, 'how can I do a task': 11.312, 'motor vehicle, motorcycle, motorway': 8.938, 'combining things': 8.875, 'passion and what follows': 8.875, 'passion for activities': 6.719, 'race, ethnicity, gender': 6.062, 'successful designer in Formula 1': 5.438, 'how can i use': 5.438, 'studying and its contexts': 5.219}"
425,118,426,Ich will in Richtung Automation und Problemlösung gehen Ziel ist es eine eigene firma zu gründen und durch tech Automationen Probleme Stress und Zeit von Unternehmen gegen Geld zu tauschen,"I want to move towards automation and problem-solving. The goal is to start my own company and exchange technology automation for money, alleviating problems, stress, and time for businesses.",30,29,interests,statement,certain,"{'moving and relocation': 12.562, 'problem solving': 11.812, 'automation and technology': 8.188, 'want to know': 10.625, 'stress and its consequences': 10.375, 'goal is to define': 10.125, 'exchange of goods, services, or information': 9.062, 'goal is to': 8.75, 'problem-solving skills': 8.625}"
426,118,427,Mit gefällt Wirtschaftsinformatik mit Schwerkraft Industrie 4.0 was gibt es dafür für kriterien,I like business informatics with a focus on Industry 4.0. What criteria are there for that?,13,16,study_program,question,certain,"{'business roles and people': 13.438, 'expressing liking': 9.688, 'industry standards and events': 9.688, 'criteria used': 8.812, 'informing you or others': 8.562, 'Industry 5.0': 7.969, 'how many are': 6.812, 'what [noun] does/did/is': 6.312, 'focus on': 5.969, 'providing information': 5.812}"
427,118,428,"Wie sieht es die Bewerbung aus, Zeugniss und so","What does the application look like, certificates and so on?",9,10,grades,follow-up_question,certain,"{'what does X mean or stand for': 4.75, 'application followed by terms like letter, fees, programming, development, json': 10.625, 'so followed by common phrases': 10.125, 'and so on': 8.438, 'certificate, certified, certifications': 8.25, 'questions starting with does': 7.906, 'look like or and feel': 7.25, 'assistant turn start': 5.375, '""the"" followed by nouns in questions': 4.688}"
428,118,429,Ich hab bis zum Ende vom Abi keine Informatik Kenntnisse wie sieht's damit aus geht das trotzdem klar,I don't have any computer science knowledge until the end of high school; how does that work out? Is it still okay?,18,22,grades,follow-up_question,uncertain,"{""don't"": 10.562, 'computer operations, virus, controlled, monitors, network, systems': 10.062, 'computer science and related fields': 8.625, 'is it okay usage': 8.562, 'questions starting with does': 8.5, '; followed by word': 8.25, 'have any or much': 7.344, 'end of, endearing, endowment, Endesa': 6.656, 'is it / is there / is the': 6.531, 'high word compounds': 6.312}"
429,1001,430,Wie heißt du?,What is your name?,3,4,other,question,certain,"{'""what is"" questions': 14.625, 'questions starting with your': 11.562, 'asking for name': 6.938, 'how does': 3.812, 'asking for specific details': 3.516, 'who are you?': 3.094, 'assistant turn start': 3.094, 'what is the': 2.875, 'questions about meaning and purpose': 2.859, 'my name is': 2.391}"
430,1001,431,Was machst du?,What are you doing?,3,4,other,question,certain,"{'questions starting with ""what are""': 16.625, 'what can do': 8.188, 'what do you': 4.781, 'how does': 4.25, 'questions about capabilities': 3.859, 'assistant turn start': 3.375, 'what something is doing or used for': 3.125, 'user prompts, questions': 3.031, 'asking for clarification': 2.906, 'is currently': 2.703}"
431,1001,432,Kann ich dir einen Namen geben?,Can I give you a name?,6,6,critical,question,certain,"{'can i / can we questions': 3.641, 'a [noun phrase]': 7.062, 'asking for name': 6.031, 'giving instructions or items': 5.75, 'asking for a list or example': 5.312, 'giving permission or credit': 5.219, 'May I ask / speak / have': 4.688, 'capability questions': 4.344, 'how can I do a task': 3.578}"
432,1001,433,Du heißt ab jetzt Tony!!!,"From now on, your name is Tony!!!",5,7,critical,statement,certain,"{'from now on': 4.594, 'from now on, since then': 5.688, 'asking for name': 4.906, 'my name is': 4.375, 'names of people': 4.281, 'your needs or projects': 4.094, 'ton, tonka, tonkatsu, tone': 4.094, 'your followed by role or task': 3.844}"
433,1001,434,Du heißt Tony,Your name is Tony.,3,4,critical,request,certain,"{'introduces named entities and their descriptions': 4.75, 'asking for name': 4.625, 'names of people': 4.094, 'ton, tonka, tonkatsu, tone': 3.703, 'was chosen or is actually': 3.297, 'my name is': 2.5, 'state of being described': 3.125, 'bobcat, bob der baumeister, bobina': 2.953, 'placeholder names like NAME_1': 2.484}"
434,1002,435,Kennst du Bayern?,Do you know Bavaria?,3,4,other,question,certain,"{'do you know': 11.75, 'av and lav words': 9.75, 'asking what you are looking for': 4.062, 'introduces next idea after question': 5.281, 'Munich Oktoberfest': 3.438, 'countries and nationalities': 4.438, 'you followed by verbs': 4.156, 'Chinese provinces': 3.391}"
435,1002,436,Gibt es dort auch Hochschulen?,Are there universities there as well?,5,6,uni,follow-up_question,certain,"{'there a or there any': 11, 'university of': 9.188, 'there are + quantifier': 7.5, 'well as': 7.406, 'there followed by punctuation': 6.625, 'capability questions': 5.219, 'as a descriptor or comparison': 4.406, 'as followed by a word': 4.031, 'how does': 4, 'as followed by adjective': 3.516}"
